,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
0,-79.63,43.68,TORONTO INTL A,6158731,2013-01-01,2013,1,1,,,,,,,,,,,,,,,,,,,,,,,
1,-79.63,43.68,TORONTO INTL A,6158731,2013-01-02,2013,1,2,,,,,,,,,,,,,,,,,,,,,,,
2,-79.63,43.68,TORONTO INTL A,6158731,2013-01-03,2013,1,3,,,,,,,,,,,,,,,,,,,,,,,
3,-79.63,43.68,TORONTO INTL A,6158731,2013-01-04,2013,1,4,,,,,,,,,,,,,,,,,,,,,,,
4,-79.63,43.68,TORONTO INTL A,6158731,2013-01-05,2013,1,5,,,,,,,,,,,,,,,,,,,,,,,
5,-79.63,43.68,TORONTO INTL A,6158731,2013-01-06,2013,1,6,,,,,,,,,,,,,,,,,,,,,,,
6,-79.63,43.68,TORONTO INTL A,6158731,2013-01-07,2013,1,7,,,,,,,,,,,,,,,,,,,,,,,
7,-79.63,43.68,TORONTO INTL A,6158731,2013-01-08,2013,1,8,,,,,,,,,,,,,,,,,,,,,,,
8,-79.63,43.68,TORONTO INTL A,6158731,2013-01-09,2013,1,9,,,,,,,,,,,,,,,,,,,,,,,
9,-79.63,43.68,TORONTO INTL A,6158731,2013-01-10,2013,1,10,,,,,,,,,,,,,,,,,,,,,,,
10,-79.63,43.68,TORONTO INTL A,6158731,2013-01-11,2013,1,11,,,,,,,,,,,,,,,,,,,,,,,
11,-79.63,43.68,TORONTO INTL A,6158731,2013-01-12,2013,1,12,,,,,,,,,,,,,,,,,,,,,,,
12,-79.63,43.68,TORONTO INTL A,6158731,2013-01-13,2013,1,13,,,,,,,,,,,,,,,,,,,,,,,
13,-79.63,43.68,TORONTO INTL A,6158731,2013-01-14,2013,1,14,,,,,,,,,,,,,,,,,,,,,,,
14,-79.63,43.68,TORONTO INTL A,6158731,2013-01-15,2013,1,15,,,,,,,,,,,,,,,,,,,,,,,
15,-79.63,43.68,TORONTO INTL A,6158731,2013-01-16,2013,1,16,,,,,,,,,,,,,,,,,,,,,,,
16,-79.63,43.68,TORONTO INTL A,6158731,2013-01-17,2013,1,17,,,,,,,,,,,,,,,,,,,,,,,
17,-79.63,43.68,TORONTO INTL A,6158731,2013-01-18,2013,1,18,,,,,,,,,,,,,,,,,,,,,,,
18,-79.63,43.68,TORONTO INTL A,6158731,2013-01-19,2013,1,19,,,,,,,,,,,,,,,,,,,,,,,
19,-79.63,43.68,TORONTO INTL A,6158731,2013-01-20,2013,1,20,,,,,,,,,,,,,,,,,,,,,,,
20,-79.63,43.68,TORONTO INTL A,6158731,2013-01-21,2013,1,21,,,,,,,,,,,,,,,,,,,,,,,
21,-79.63,43.68,TORONTO INTL A,6158731,2013-01-22,2013,1,22,,,,,,,,,,,,,,,,,,,,,,,
22,-79.63,43.68,TORONTO INTL A,6158731,2013-01-23,2013,1,23,,,,,,,,,,,,,,,,,,,,,,,
23,-79.63,43.68,TORONTO INTL A,6158731,2013-01-24,2013,1,24,,,,,,,,,,,,,,,,,,,,,,,
24,-79.63,43.68,TORONTO INTL A,6158731,2013-01-25,2013,1,25,,,,,,,,,,,,,,,,,,,,,,,
25,-79.63,43.68,TORONTO INTL A,6158731,2013-01-26,2013,1,26,,,,,,,,,,,,,,,,,,,,,,,
26,-79.63,43.68,TORONTO INTL A,6158731,2013-01-27,2013,1,27,,,,,,,,,,,,,,,,,,,,,,,
27,-79.63,43.68,TORONTO INTL A,6158731,2013-01-28,2013,1,28,,,,,,,,,,,,,,,,,,,,,,,
28,-79.63,43.68,TORONTO INTL A,6158731,2013-01-29,2013,1,29,,,,,,,,,,,,,,,,,,,,,,,
29,-79.63,43.68,TORONTO INTL A,6158731,2013-01-30,2013,1,30,,,,,,,,,,,,,,,,,,,,,,,
30,-79.63,43.68,TORONTO INTL A,6158731,2013-01-31,2013,1,31,,,,,,,,,,,,,,,,,,,,,,,
31,-79.63,43.68,TORONTO INTL A,6158731,2013-02-01,2013,2,1,,,,,,,,,,,,,,,,,,,,,,,
32,-79.63,43.68,TORONTO INTL A,6158731,2013-02-02,2013,2,2,,,,,,,,,,,,,,,,,,,,,,,
33,-79.63,43.68,TORONTO INTL A,6158731,2013-02-03,2013,2,3,,,,,,,,,,,,,,,,,,,,,,,
34,-79.63,43.68,TORONTO INTL A,6158731,2013-02-04,2013,2,4,,,,,,,,,,,,,,,,,,,,,,,
35,-79.63,43.68,TORONTO INTL A,6158731,2013-02-05,2013,2,5,,,,,,,,,,,,,,,,,,,,,,,
36,-79.63,43.68,TORONTO INTL A,6158731,2013-02-06,2013,2,6,,,,,,,,,,,,,,,,,,,,,,,
37,-79.63,43.68,TORONTO INTL A,6158731,2013-02-07,2013,2,7,,,,,,,,,,,,,,,,,,,,,,,
38,-79.63,43.68,TORONTO INTL A,6158731,2013-02-08,2013,2,8,,,,,,,,,,,,,,,,,,,,,,,
39,-79.63,43.68,TORONTO INTL A,6158731,2013-02-09,2013,2,9,,,,,,,,,,,,,,,,,,,,,,,
40,-79.63,43.68,TORONTO INTL A,6158731,2013-02-10,2013,2,10,,,,,,,,,,,,,,,,,,,,,,,
41,-79.63,43.68,TORONTO INTL A,6158731,2013-02-11,2013,2,11,,,,,,,,,,,,,,,,,,,,,,,
42,-79.63,43.68,TORONTO INTL A,6158731,2013-02-12,2013,2,12,,,,,,,,,,,,,,,,,,,,,,,
43,-79.63,43.68,TORONTO INTL A,6158731,2013-02-13,2013,2,13,,,,,,,,,,,,,,,,,,,,,,,
44,-79.63,43.68,TORONTO INTL A,6158731,2013-02-14,2013,2,14,,,,,,,,,,,,,,,,,,,,,,,
45,-79.63,43.68,TORONTO INTL A,6158731,2013-02-15,2013,2,15,,,,,,,,,,,,,,,,,,,,,,,
46,-79.63,43.68,TORONTO INTL A,6158731,2013-02-16,2013,2,16,,,,,,,,,,,,,,,,,,,,,,,
47,-79.63,43.68,TORONTO INTL A,6158731,2013-02-17,2013,2,17,,,,,,,,,,,,,,,,,,,,,,,
48,-79.63,43.68,TORONTO INTL A,6158731,2013-02-18,2013,2,18,,,,,,,,,,,,,,,,,,,,,,,
49,-79.63,43.68,TORONTO INTL A,6158731,2013-02-19,2013,2,19,,,,,,,,,,,,,,,,,,,,,,,
50,-79.63,43.68,TORONTO INTL A,6158731,2013-02-20,2013,2,20,,,,,,,,,,,,,,,,,,,,,,,
51,-79.63,43.68,TORONTO INTL A,6158731,2013-02-21,2013,2,21,,,,,,,,,,,,,,,,,,,,,,,
52,-79.63,43.68,TORONTO INTL A,6158731,2013-02-22,2013,2,22,,,,,,,,,,,,,,,,,,,,,,,
53,-79.63,43.68,TORONTO INTL A,6158731,2013-02-23,2013,2,23,,,,,,,,,,,,,,,,,,,,,,,
54,-79.63,43.68,TORONTO INTL A,6158731,2013-02-24,2013,2,24,,,,,,,,,,,,,,,,,,,,,,,
55,-79.63,43.68,TORONTO INTL A,6158731,2013-02-25,2013,2,25,,,,,,,,,,,,,,,,,,,,,,,
56,-79.63,43.68,TORONTO INTL A,6158731,2013-02-26,2013,2,26,,,,,,,,,,,,,,,,,,,,,,,
57,-79.63,43.68,TORONTO INTL A,6158731,2013-02-27,2013,2,27,,,,,,,,,,,,,,,,,,,,,,,
58,-79.63,43.68,TORONTO INTL A,6158731,2013-02-28,2013,2,28,,,,,,,,,,,,,,,,,,,,,,,
59,-79.63,43.68,TORONTO INTL A,6158731,2013-03-01,2013,3,1,,,,,,,,,,,,,,,,,,,,,,,
60,-79.63,43.68,TORONTO INTL A,6158731,2013-03-02,2013,3,2,,,,,,,,,,,,,,,,,,,,,,,
61,-79.63,43.68,TORONTO INTL A,6158731,2013-03-03,2013,3,3,,,,,,,,,,,,,,,,,,,,,,,
62,-79.63,43.68,TORONTO INTL A,6158731,2013-03-04,2013,3,4,,,,,,,,,,,,,,,,,,,,,,,
63,-79.63,43.68,TORONTO INTL A,6158731,2013-03-05,2013,3,5,,,,,,,,,,,,,,,,,,,,,,,
64,-79.63,43.68,TORONTO INTL A,6158731,2013-03-06,2013,3,6,,,,,,,,,,,,,,,,,,,,,,,
65,-79.63,43.68,TORONTO INTL A,6158731,2013-03-07,2013,3,7,,,,,,,,,,,,,,,,,,,,,,,
66,-79.63,43.68,TORONTO INTL A,6158731,2013-03-08,2013,3,8,,,,,,,,,,,,,,,,,,,,,,,
67,-79.63,43.68,TORONTO INTL A,6158731,2013-03-09,2013,3,9,,,,,,,,,,,,,,,,,,,,,,,
68,-79.63,43.68,TORONTO INTL A,6158731,2013-03-10,2013,3,10,,,,,,,,,,,,,,,,,,,,,,,
69,-79.63,43.68,TORONTO INTL A,6158731,2013-03-11,2013,3,11,,,,,,,,,,,,,,,,,,,,,,,
70,-79.63,43.68,TORONTO INTL A,6158731,2013-03-12,2013,3,12,,,,,,,,,,,,,,,,,,,,,,,
71,-79.63,43.68,TORONTO INTL A,6158731,2013-03-13,2013,3,13,,,,,,,,,,,,,,,,,,,,,,,
72,-79.63,43.68,TORONTO INTL A,6158731,2013-03-14,2013,3,14,,,,,,,,,,,,,,,,,,,,,,,
73,-79.63,43.68,TORONTO INTL A,6158731,2013-03-15,2013,3,15,,,,,,,,,,,,,,,,,,,,,,,
74,-79.63,43.68,TORONTO INTL A,6158731,2013-03-16,2013,3,16,,,,,,,,,,,,,,,,,,,,,,,
75,-79.63,43.68,TORONTO INTL A,6158731,2013-03-17,2013,3,17,,,,,,,,,,,,,,,,,,,,,,,
76,-79.63,43.68,TORONTO INTL A,6158731,2013-03-18,2013,3,18,,,,,,,,,,,,,,,,,,,,,,,
77,-79.63,43.68,TORONTO INTL A,6158731,2013-03-19,2013,3,19,,,,,,,,,,,,,,,,,,,,,,,
78,-79.63,43.68,TORONTO INTL A,6158731,2013-03-20,2013,3,20,,,,,,,,,,,,,,,,,,,,,,,
79,-79.63,43.68,TORONTO INTL A,6158731,2013-03-21,2013,3,21,,,,,,,,,,,,,,,,,,,,,,,
80,-79.63,43.68,TORONTO INTL A,6158731,2013-03-22,2013,3,22,,,,,,,,,,,,,,,,,,,,,,,
81,-79.63,43.68,TORONTO INTL A,6158731,2013-03-23,2013,3,23,,,,,,,,,,,,,,,,,,,,,,,
82,-79.63,43.68,TORONTO INTL A,6158731,2013-03-24,2013,3,24,,,,,,,,,,,,,,,,,,,,,,,
83,-79.63,43.68,TORONTO INTL A,6158731,2013-03-25,2013,3,25,,,,,,,,,,,,,,,,,,,,,,,
84,-79.63,43.68,TORONTO INTL A,6158731,2013-03-26,2013,3,26,,,,,,,,,,,,,,,,,,,,,,,
85,-79.63,43.68,TORONTO INTL A,6158731,2013-03-27,2013,3,27,,,,,,,,,,,,,,,,,,,,,,,
86,-79.63,43.68,TORONTO INTL A,6158731,2013-03-28,2013,3,28,,,,,,,,,,,,,,,,,,,,,,,
87,-79.63,43.68,TORONTO INTL A,6158731,2013-03-29,2013,3,29,,,,,,,,,,,,,,,,,,,,,,,
88,-79.63,43.68,TORONTO INTL A,6158731,2013-03-30,2013,3,30,,,,,,,,,,,,,,,,,,,,,,,
89,-79.63,43.68,TORONTO INTL A,6158731,2013-03-31,2013,3,31,,,,,,,,,,,,,,,,,,,,,,,
90,-79.63,43.68,TORONTO INTL A,6158731,2013-04-01,2013,4,1,,,,,,,,,,,,,,,,,,,,,,,
91,-79.63,43.68,TORONTO INTL A,6158731,2013-04-02,2013,4,2,,,,,,,,,,,,,,,,,,,,,,,
92,-79.63,43.68,TORONTO INTL A,6158731,2013-04-03,2013,4,3,,,,,,,,,,,,,,,,,,,,,,,
93,-79.63,43.68,TORONTO INTL A,6158731,2013-04-04,2013,4,4,,,,,,,,,,,,,,,,,,,,,,,
94,-79.63,43.68,TORONTO INTL A,6158731,2013-04-05,2013,4,5,,,,,,,,,,,,,,,,,,,,,,,
95,-79.63,43.68,TORONTO INTL A,6158731,2013-04-06,2013,4,6,,,,,,,,,,,,,,,,,,,,,,,
96,-79.63,43.68,TORONTO INTL A,6158731,2013-04-07,2013,4,7,,,,,,,,,,,,,,,,,,,,,,,
97,-79.63,43.68,TORONTO INTL A,6158731,2013-04-08,2013,4,8,,,,,,,,,,,,,,,,,,,,,,,
98,-79.63,43.68,TORONTO INTL A,6158731,2013-04-09,2013,4,9,,,,,,,,,,,,,,,,,,,,,,,
99,-79.63,43.68,TORONTO INTL A,6158731,2013-04-10,2013,4,10,,,,,,,,,,,,,,,,,,,,,,,
100,-79.63,43.68,TORONTO INTL A,6158731,2013-04-11,2013,4,11,,,,,,,,,,,,,,,,,,,,,,,
101,-79.63,43.68,TORONTO INTL A,6158731,2013-04-12,2013,4,12,,,,,,,,,,,,,,,,,,,,,,,
102,-79.63,43.68,TORONTO INTL A,6158731,2013-04-13,2013,4,13,,,,,,,,,,,,,,,,,,,,,,,
103,-79.63,43.68,TORONTO INTL A,6158731,2013-04-14,2013,4,14,,,,,,,,,,,,,,,,,,,,,,,
104,-79.63,43.68,TORONTO INTL A,6158731,2013-04-15,2013,4,15,,,,,,,,,,,,,,,,,,,,,,,
105,-79.63,43.68,TORONTO INTL A,6158731,2013-04-16,2013,4,16,,,,,,,,,,,,,,,,,,,,,,,
106,-79.63,43.68,TORONTO INTL A,6158731,2013-04-17,2013,4,17,,,,,,,,,,,,,,,,,,,,,,,
107,-79.63,43.68,TORONTO INTL A,6158731,2013-04-18,2013,4,18,,,,,,,,,,,,,,,,,,,,,,,
108,-79.63,43.68,TORONTO INTL A,6158731,2013-04-19,2013,4,19,,,,,,,,,,,,,,,,,,,,,,,
109,-79.63,43.68,TORONTO INTL A,6158731,2013-04-20,2013,4,20,,,,,,,,,,,,,,,,,,,,,,,
110,-79.63,43.68,TORONTO INTL A,6158731,2013-04-21,2013,4,21,,,,,,,,,,,,,,,,,,,,,,,
111,-79.63,43.68,TORONTO INTL A,6158731,2013-04-22,2013,4,22,,,,,,,,,,,,,,,,,,,,,,,
112,-79.63,43.68,TORONTO INTL A,6158731,2013-04-23,2013,4,23,,,,,,,,,,,,,,,,,,,,,,,
113,-79.63,43.68,TORONTO INTL A,6158731,2013-04-24,2013,4,24,,,,,,,,,,,,,,,,,,,,,,,
114,-79.63,43.68,TORONTO INTL A,6158731,2013-04-25,2013,4,25,,,,,,,,,,,,,,,,,,,,,,,
115,-79.63,43.68,TORONTO INTL A,6158731,2013-04-26,2013,4,26,,,,,,,,,,,,,,,,,,,,,,,
116,-79.63,43.68,TORONTO INTL A,6158731,2013-04-27,2013,4,27,,,,,,,,,,,,,,,,,,,,,,,
117,-79.63,43.68,TORONTO INTL A,6158731,2013-04-28,2013,4,28,,,,,,,,,,,,,,,,,,,,,,,
118,-79.63,43.68,TORONTO INTL A,6158731,2013-04-29,2013,4,29,,,,,,,,,,,,,,,,,,,,,,,
119,-79.63,43.68,TORONTO INTL A,6158731,2013-04-30,2013,4,30,,,,,,,,,,,,,,,,,,,,,,,
120,-79.63,43.68,TORONTO INTL A,6158731,2013-05-01,2013,5,1,,,,,,,,,,,,,,,,,,,,,,,
121,-79.63,43.68,TORONTO INTL A,6158731,2013-05-02,2013,5,2,,,,,,,,,,,,,,,,,,,,,,,
122,-79.63,43.68,TORONTO INTL A,6158731,2013-05-03,2013,5,3,,,,,,,,,,,,,,,,,,,,,,,
123,-79.63,43.68,TORONTO INTL A,6158731,2013-05-04,2013,5,4,,,,,,,,,,,,,,,,,,,,,,,
124,-79.63,43.68,TORONTO INTL A,6158731,2013-05-05,2013,5,5,,,,,,,,,,,,,,,,,,,,,,,
125,-79.63,43.68,TORONTO INTL A,6158731,2013-05-06,2013,5,6,,,,,,,,,,,,,,,,,,,,,,,
126,-79.63,43.68,TORONTO INTL A,6158731,2013-05-07,2013,5,7,,,,,,,,,,,,,,,,,,,,,,,
127,-79.63,43.68,TORONTO INTL A,6158731,2013-05-08,2013,5,8,,,,,,,,,,,,,,,,,,,,,,,
128,-79.63,43.68,TORONTO INTL A,6158731,2013-05-09,2013,5,9,,,,,,,,,,,,,,,,,,,,,,,
129,-79.63,43.68,TORONTO INTL A,6158731,2013-05-10,2013,5,10,,,,,,,,,,,,,,,,,,,,,,,
130,-79.63,43.68,TORONTO INTL A,6158731,2013-05-11,2013,5,11,,,,,,,,,,,,,,,,,,,,,,,
131,-79.63,43.68,TORONTO INTL A,6158731,2013-05-12,2013,5,12,,,,,,,,,,,,,,,,,,,,,,,
132,-79.63,43.68,TORONTO INTL A,6158731,2013-05-13,2013,5,13,,,,,,,,,,,,,,,,,,,,,,,
133,-79.63,43.68,TORONTO INTL A,6158731,2013-05-14,2013,5,14,,,,,,,,,,,,,,,,,,,,,,,
134,-79.63,43.68,TORONTO INTL A,6158731,2013-05-15,2013,5,15,,,,,,,,,,,,,,,,,,,,,,,
135,-79.63,43.68,TORONTO INTL A,6158731,2013-05-16,2013,5,16,,,,,,,,,,,,,,,,,,,,,,,
136,-79.63,43.68,TORONTO INTL A,6158731,2013-05-17,2013,5,17,,,,,,,,,,,,,,,,,,,,,,,
137,-79.63,43.68,TORONTO INTL A,6158731,2013-05-18,2013,5,18,,,,,,,,,,,,,,,,,,,,,,,
138,-79.63,43.68,TORONTO INTL A,6158731,2013-05-19,2013,5,19,,,,,,,,,,,,,,,,,,,,,,,
139,-79.63,43.68,TORONTO INTL A,6158731,2013-05-20,2013,5,20,,,,,,,,,,,,,,,,,,,,,,,
140,-79.63,43.68,TORONTO INTL A,6158731,2013-05-21,2013,5,21,,,,,,,,,,,,,,,,,,,,,,,
141,-79.63,43.68,TORONTO INTL A,6158731,2013-05-22,2013,5,22,,,,,,,,,,,,,,,,,,,,,,,
142,-79.63,43.68,TORONTO INTL A,6158731,2013-05-23,2013,5,23,,,,,,,,,,,,,,,,,,,,,,,
143,-79.63,43.68,TORONTO INTL A,6158731,2013-05-24,2013,5,24,,,,,,,,,,,,,,,,,,,,,,,
144,-79.63,43.68,TORONTO INTL A,6158731,2013-05-25,2013,5,25,,,,,,,,,,,,,,,,,,,,,,,
145,-79.63,43.68,TORONTO INTL A,6158731,2013-05-26,2013,5,26,,,,,,,,,,,,,,,,,,,,,,,
146,-79.63,43.68,TORONTO INTL A,6158731,2013-05-27,2013,5,27,,,,,,,,,,,,,,,,,,,,,,,
147,-79.63,43.68,TORONTO INTL A,6158731,2013-05-28,2013,5,28,,,,,,,,,,,,,,,,,,,,,,,
148,-79.63,43.68,TORONTO INTL A,6158731,2013-05-29,2013,5,29,,,,,,,,,,,,,,,,,,,,,,,
149,-79.63,43.68,TORONTO INTL A,6158731,2013-05-30,2013,5,30,,,,,,,,,,,,,,,,,,,,,,,
150,-79.63,43.68,TORONTO INTL A,6158731,2013-05-31,2013,5,31,,,,,,,,,,,,,,,,,,,,,,,
151,-79.63,43.68,TORONTO INTL A,6158731,2013-06-01,2013,6,1,,,,,,,,,,,,,,,,,,,,,,,
152,-79.63,43.68,TORONTO INTL A,6158731,2013-06-02,2013,6,2,,,,,,,,,,,,,,,,,,,,,,,
153,-79.63,43.68,TORONTO INTL A,6158731,2013-06-03,2013,6,3,,,,,,,,,,,,,,,,,,,,,,,
154,-79.63,43.68,TORONTO INTL A,6158731,2013-06-04,2013,6,4,,,,,,,,,,,,,,,,,,,,,,,
155,-79.63,43.68,TORONTO INTL A,6158731,2013-06-05,2013,6,5,,,,,,,,,,,,,,,,,,,,,,,
156,-79.63,43.68,TORONTO INTL A,6158731,2013-06-06,2013,6,6,,,,,,,,,,,,,,,,,,,,,,,
157,-79.63,43.68,TORONTO INTL A,6158731,2013-06-07,2013,6,7,,,,,,,,,,,,,,,,,,,,,,,
158,-79.63,43.68,TORONTO INTL A,6158731,2013-06-08,2013,6,8,,,,,,,,,,,,,,,,,,,,,,,
159,-79.63,43.68,TORONTO INTL A,6158731,2013-06-09,2013,6,9,,,,,,,,,,,,,,,,,,,,,,,
160,-79.63,43.68,TORONTO INTL A,6158731,2013-06-10,2013,6,10,,,,,,,,,,,,,,,,,,,,,,,
161,-79.63,43.68,TORONTO INTL A,6158731,2013-06-11,2013,6,11,,,,,,,,,,,,,,,,,,,,,,,
162,-79.63,43.68,TORONTO INTL A,6158731,2013-06-12,2013,6,12,,,,,,,,,,,,,,,,,,,,,,,
163,-79.63,43.68,TORONTO INTL A,6158731,2013-06-13,2013,6,13,,22.7,,14.3,,18.5,,0.0,,0.5,,10.6,,0.0,,10.6,,,,2.0,,35,
164,-79.63,43.68,TORONTO INTL A,6158731,2013-06-14,2013,6,14,,22.6,,13.0,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,,,34.0,,43,
165,-79.63,43.68,TORONTO INTL A,6158731,2013-06-15,2013,6,15,,25.8,,10.1,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,27.0,,44,
166,-79.63,43.68,TORONTO INTL A,6158731,2013-06-16,2013,6,16,,26.1,,16.4,,21.3,,0.0,,3.3,,9.6,,0.0,,9.6,,,,25.0,,46,
167,-79.63,43.68,TORONTO INTL A,6158731,2013-06-17,2013,6,17,,24.7,,14.5,,19.6,,0.0,,1.6,,0.0,,0.0,,0.0,,,,30.0,,33,
168,-79.63,43.68,TORONTO INTL A,6158731,2013-06-18,2013,6,18,,21.2,,12.2,,16.7,,1.3,,0.0,,0.2,,0.0,,0.2,,,,35.0,,44,
169,-79.63,43.68,TORONTO INTL A,6158731,2013-06-19,2013,6,19,,19.0,,9.9,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
170,-79.63,43.68,TORONTO INTL A,6158731,2013-06-20,2013,6,20,,23.1,,11.0,,17.1,,0.9,,0.0,,0.0,,0.0,,0.0,,,,13.0,,32,
171,-79.63,43.68,TORONTO INTL A,6158731,2013-06-21,2013,6,21,,25.9,,14.8,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,13.0,,32,
172,-79.63,43.68,TORONTO INTL A,6158731,2013-06-22,2013,6,22,,27.0,,17.0,,22.0,,0.0,,4.0,,8.0,,0.0,,8.0,,,,26.0,,35,
173,-79.63,43.68,TORONTO INTL A,6158731,2013-06-23,2013,6,23,,32.1,,18.5,,25.3,,0.0,,7.3,,0.0,,0.0,,0.0,,,,27.0,,46,
174,-79.63,43.68,TORONTO INTL A,6158731,2013-06-24,2013,6,24,,31.8,,21.7,,26.8,,0.0,,8.8,,0.0,,0.0,,0.0,,0.0,,27.0,,43,
175,-79.63,43.68,TORONTO INTL A,6158731,2013-06-25,2013,6,25,,28.7,,20.5,,24.6,,0.0,,6.6,,4.2,,0.0,,4.2,,,,26.0,,43,
176,-79.63,43.68,TORONTO INTL A,6158731,2013-06-26,2013,6,26,,31.0,,19.9,,25.5,,0.0,,7.5,,0.0,,0.0,,0.0,,,,30.0,,32,
177,-79.63,43.68,TORONTO INTL A,6158731,2013-06-27,2013,6,27,,24.5,,18.6,,21.6,,0.0,,3.6,,0.0,,0.0,,0.0,,,,17.0,,32,
178,-79.63,43.68,TORONTO INTL A,6158731,2013-06-28,2013,6,28,,22.5,,17.3,,19.9,,0.0,,1.9,,16.2,,0.0,,16.2,,,,,,<31,
179,-79.63,43.68,TORONTO INTL A,6158731,2013-06-29,2013,6,29,,24.1,,16.5,,20.3,,0.0,,2.3,,0.0,T,0.0,,0.0,T,,,35.0,,43,
180,-79.63,43.68,TORONTO INTL A,6158731,2013-06-30,2013,6,30,,25.6,,15.6,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,,,36.0,,35,
181,-79.63,43.68,TORONTO INTL A,6158731,2013-07-01,2013,7,1,,23.8,,16.3,,20.1,,0.0,,2.1,,0.0,,0.0,,0.0,,,,2.0,,39,
182,-79.63,43.68,TORONTO INTL A,6158731,2013-07-02,2013,7,2,,22.9,,17.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,,,6.0,,33,
183,-79.63,43.68,TORONTO INTL A,6158731,2013-07-03,2013,7,3,,26.5,,17.8,,22.2,,0.0,,4.2,,1.2,,0.0,,1.2,,,,,,<31,
184,-79.63,43.68,TORONTO INTL A,6158731,2013-07-04,2013,7,4,,28.3,,20.5,,24.4,,0.0,,6.4,,3.2,,0.0,,3.2,,,,21.0,,33,
185,-79.63,43.68,TORONTO INTL A,6158731,2013-07-05,2013,7,5,,,,,,,,,,,,,,,,,,,,,,,
186,-79.63,43.68,TORONTO INTL A,6158731,2013-07-06,2013,7,6,,29.0,,19.1,,24.1,,0.0,,6.1,,0.4,,0.0,,0.4,,,,,,<31,
187,-79.63,43.68,TORONTO INTL A,6158731,2013-07-07,2013,7,7,,27.8,,20.6,,24.2,,0.0,,6.2,,26.6,,0.0,,26.6,,,,34.0,,41,
188,-79.63,43.68,TORONTO INTL A,6158731,2013-07-08,2013,7,8,,29.1,,19.6,,24.4,,0.0,,6.4,,126.0,,0.0,,126.0,,,,29.0,,59,
189,-79.63,43.68,TORONTO INTL A,6158731,2013-07-09,2013,7,9,,25.4,,19.9,,22.7,,0.0,,4.7,,0.6,,0.0,,0.6,,,,,,<31,
190,-79.63,43.68,TORONTO INTL A,6158731,2013-07-10,2013,7,10,,,,,,,,,,,,,,,,,,,,,,,
191,-79.63,43.68,TORONTO INTL A,6158731,2013-07-11,2013,7,11,,25.4,,15.7,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,,,32.0,,39,
192,-79.63,43.68,TORONTO INTL A,6158731,2013-07-12,2013,7,12,,25.2,,15.2,,20.2,,0.0,,2.2,,0.0,,0.0,,0.0,,,,35.0,,32,
193,-79.63,43.68,TORONTO INTL A,6158731,2013-07-13,2013,7,13,,27.4,,16.0,,21.7,,0.0,,3.7,,0.0,,0.0,,0.0,,,,11.0,,32,
194,-79.63,43.68,TORONTO INTL A,6158731,2013-07-14,2013,7,14,,29.7,,19.2,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,,,,,<31,
195,-79.63,43.68,TORONTO INTL A,6158731,2013-07-15,2013,7,15,,31.2,,22.0,,26.6,,0.0,,8.6,,0.0,,0.0,,0.0,,,,,,<31,
196,-79.63,43.68,TORONTO INTL A,6158731,2013-07-16,2013,7,16,,32.7,,22.1,,27.4,,0.0,,9.4,,0.0,,0.0,,0.0,,,,,,<31,
197,-79.63,43.68,TORONTO INTL A,6158731,2013-07-17,2013,7,17,,34.8,,24.1,,29.5,,0.0,,11.5,,0.0,,0.0,,0.0,,,,29.0,,43,
198,-79.63,43.68,TORONTO INTL A,6158731,2013-07-18,2013,7,18,,33.7,,23.7,,28.7,,0.0,,10.7,,0.0,,0.0,,0.0,,,,28.0,,46,
199,-79.63,43.68,TORONTO INTL A,6158731,2013-07-19,2013,7,19,,34.9,,20.9,,27.9,,0.0,,9.9,,8.6,,0.0,,8.6,,,,30.0,,104,
200,-79.63,43.68,TORONTO INTL A,6158731,2013-07-20,2013,7,20,,28.6,,19.2,,23.9,,0.0,,5.9,,1.6,,0.0,,1.6,,,,34.0,,44,
201,-79.63,43.68,TORONTO INTL A,6158731,2013-07-21,2013,7,21,,23.0,,15.6,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,,,<31,
202,-79.63,43.68,TORONTO INTL A,6158731,2013-07-22,2013,7,22,,23.9,,16.4,,20.2,,0.0,,2.2,,0.0,,0.0,,0.0,,,,,,<31,
