"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 00:00","2020","11","01","00:00","5.4","","1.1","","74","","","","18","","12","","24.1","","99.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 01:00","2020","11","01","01:00","6.7","","2.3","","74","","","","18","","11","","24.1","","99.35","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 02:00","2020","11","01","02:00","7.6","","2.9","","72","","","","17","","14","","24.1","","99.18","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 03:00","2020","11","01","03:00","8.1","","3.0","","70","","","","18","","16","","24.1","","99.01","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 04:00","2020","11","01","04:00","8.8","","2.8","","66","","","","19","","17","","24.1","","98.80","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 05:00","2020","11","01","05:00","9.7","","3.3","","64","","","","19","","24","","24.1","","98.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 06:00","2020","11","01","06:00","10.2","","4.3","","67","","","","19","","27","","24.1","","98.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 07:00","2020","11","01","07:00","10.9","","4.9","","66","","","","19","","30","","24.1","","98.25","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 08:00","2020","11","01","08:00","11.1","","6.0","","70","","","","20","","30","","24.1","","98.14","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 09:00","2020","11","01","09:00","9.3","","7.5","","88","","","","24","","33","","9.7","","98.15","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 10:00","2020","11","01","10:00","7.2","","4.3","","82","","","","28","","35","","24.1","","98.18","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 11:00","2020","11","01","11:00","7.2","","4.0","","80","","","","27","","26","","24.1","","98.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 12:00","2020","11","01","12:00","7.8","","-0.9","","54","","","","27","","39","","24.1","","98.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 13:00","2020","11","01","13:00","7.7","","-0.9","","54","","","","26","","45","","24.1","","98.26","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 14:00","2020","11","01","14:00","5.4","","1.0","","73","","","","28","","41","","24.1","","98.41","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 15:00","2020","11","01","15:00","5.2","","-1.1","","64","","","","29","","38","","24.1","","98.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 16:00","2020","11","01","16:00","2.3","","0.1","","86","","","","28","","30","","24.1","","98.64","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 17:00","2020","11","01","17:00","2.4","","-2.2","","72","","","","27","","35","","24.1","","98.71","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 18:00","2020","11","01","18:00","1.2","","-2.8","","75","","","","26","","27","","24.1","","98.74","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 19:00","2020","11","01","19:00","0.8","","-1.2","","86","","","","25","","25","","24.1","","98.76","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 20:00","2020","11","01","20:00","1.8","","-1.4","","79","","","","27","","32","","24.1","","98.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 21:00","2020","11","01","21:00","1.2","","-1.0","","85","","","","28","","26","","24.1","","98.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 22:00","2020","11","01","22:00","1.0","","0.0","","93","","","","30","","35","","3.2","","98.84","","","","","","Snow Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-01 23:00","2020","11","01","23:00","0.8","","-0.1","","94","","","","33","","39","","8.1","","98.94","","","","","","Snow Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-02 00:00","2020","11","02","00:00","0.4","","-1.2","","89","","","","33","","46","","4.8","","99.04","","","","","","Snow Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-02 01:00","2020","11","02","01:00","0.3","","-1.3","","89","","","","33","","31","","16.1","","99.13","","","","","","Snow Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-02 02:00","2020","11","02","02:00","-0.1","","-1.8","","89","","","","33","","26","","24.1","","99.25","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-02 03:00","2020","11","02","03:00","-0.2","","-4.3","","74","","","","32","","45","","24.1","","99.36","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-02 04:00","2020","11","02","04:00","-1.0","","-4.7","","76","","","","31","","36","","24.1","","99.43","","","","-8","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-02 05:00","2020","11","02","05:00","-1.5","","-6.1","","71","","","","32","","36","","24.1","","99.51","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-02 06:00","2020","11","02","06:00","-1.8","","-6.6","","70","","","","30","","44","","24.1","","99.56","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-11-02 07:00","2020","11","02","07:00","-1.6","","-6.5","","70","","","","30","","40","","24.1","","99.66","","","","-10","","Mostly Cloudy"
