"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 00:00","2021","10","01","00:00","9.9","","6.3","","78","","","","27","","7","","24.1","","100.39","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 01:00","2021","10","01","01:00","10.1","","7.2","","82","","","","29","","8","","24.1","","100.41","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 02:00","2021","10","01","02:00","10.4","","6.7","","77","","","","34","","4","","24.1","","100.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 03:00","2021","10","01","03:00","9.3","","6.3","","81","","","","33","","9","","24.1","","100.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 04:00","2021","10","01","04:00","8.3","","6.0","","85","","","","32","","7","","24.1","","100.39","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 05:00","2021","10","01","05:00","8.5","","5.8","","83","","","","32","","8","","24.1","","100.45","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 06:00","2021","10","01","06:00","7.4","","5.4","","87","","","","33","","5","","24.1","","100.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 07:00","2021","10","01","07:00","8.6","","6.0","","84","","","","2","","5","","24.1","","100.52","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 08:00","2021","10","01","08:00","10.9","","6.7","","75","","","","36","","4","","24.1","","100.52","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 09:00","2021","10","01","09:00","13.1","","6.8","","66","","","","32","","7","","24.1","","100.51","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 10:00","2021","10","01","10:00","14.1","","7.5","","64","","","","31","","5","","24.1","","100.45","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 11:00","2021","10","01","11:00","16.5","","9.5","","63","","","","24","","13","","24.1","","100.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 12:00","2021","10","01","12:00","17.4","","10.1","","62","","","","23","","15","","24.1","","100.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 13:00","2021","10","01","13:00","17.8","","10.3","","61","","","","19","","16","","24.1","","100.27","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 14:00","2021","10","01","14:00","18.8","","11.3","","61","","","","14","","15","","24.1","","100.18","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 15:00","2021","10","01","15:00","19.6","","11.7","","60","","","","14","","6","","24.1","","100.15","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 16:00","2021","10","01","16:00","20.3","","10.2","","52","","","","26","","13","","24.1","","100.10","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 17:00","2021","10","01","17:00","18.0","","12.5","","70","","","","16","","10","","24.1","","100.11","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 18:00","2021","10","01","18:00","17.4","","13.1","","76","","","","15","","10","","24.1","","100.07","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 19:00","2021","10","01","19:00","16.6","","13.5","","82","","","","15","","10","","24.1","","100.03","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 20:00","2021","10","01","20:00","16.5","","12.6","","78","","","","21","","7","","24.1","","100.03","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 21:00","2021","10","01","21:00","15.8","","11.5","","76","","","","24","","14","","24.1","","100.00","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 22:00","2021","10","01","22:00","14.8","","12.7","","87","","","","24","","12","","24.1","","100.00","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-01 23:00","2021","10","01","23:00","14.3","","12.5","","89","","","","25","","13","","24.1","","99.97","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 00:00","2021","10","02","00:00","14.1","","11.7","","86","","","","25","","13","","24.1","","99.93","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 01:00","2021","10","02","01:00","13.6","","11.1","","85","","","","25","","11","","24.1","","99.90","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 02:00","2021","10","02","02:00","13.6","","10.5","","81","","","","26","","10","","24.1","","99.88","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 03:00","2021","10","02","03:00","14.0","","10.7","","80","","","","25","","14","","24.1","","99.82","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 04:00","2021","10","02","04:00","13.8","","9.8","","76","","","","25","","14","","24.1","","99.80","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 05:00","2021","10","02","05:00","13.7","","10.7","","82","","","","25","","13","","24.1","","99.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 06:00","2021","10","02","06:00","13.5","","11.6","","88","","","","23","","7","","24.1","","99.78","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 07:00","2021","10","02","07:00","14.1","","12.1","","88","","","","24","","9","","24.1","","99.79","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 08:00","2021","10","02","08:00","16.6","","12.9","","79","","","","25","","10","","24.1","","99.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 09:00","2021","10","02","09:00","18.0","","11.9","","67","","","","21","","4","","24.1","","99.75","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 10:00","2021","10","02","10:00","21.1","","12.0","","56","","","","24","","21","","24.1","","99.69","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 11:00","2021","10","02","11:00","23.3","","13.9","","55","","","","25","","14","","24.1","","99.64","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 12:00","2021","10","02","12:00","25.1","","14.6","","52","","","","24","","13","","24.1","","99.59","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 13:00","2021","10","02","13:00","25.4","","15.1","","52","","","","24","","18","","24.1","","99.53","","29","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 14:00","2021","10","02","14:00","24.3","","14.8","","55","","","","24","","18","","24.1","","99.48","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 15:00","2021","10","02","15:00","25.1","","14.3","","51","","","","21","","18","","24.1","","99.44","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 16:00","2021","10","02","16:00","24.7","","14.7","","53","","","","24","","16","","24.1","","99.39","","28","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 17:00","2021","10","02","17:00","23.4","","14.7","","58","","","","23","","16","","24.1","","99.39","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 18:00","2021","10","02","18:00","22.8","","15.2","","62","","","","22","","18","","24.1","","99.40","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 19:00","2021","10","02","19:00","22.0","","14.7","","63","","","","22","","17","","24.1","","99.40","","26","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 20:00","2021","10","02","20:00","21.1","","13.3","","61","","","","22","","22","","24.1","","99.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 21:00","2021","10","02","21:00","20.2","","10.7","","54","","","","24","","18","","24.1","","99.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 22:00","2021","10","02","22:00","19.5","","10.5","","56","","","","24","","13","","24.1","","99.37","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-02 23:00","2021","10","02","23:00","19.4","","11.2","","59","","","","22","","11","","24.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-03 00:00","2021","10","03","00:00","19.3","","11.8","","62","","","","20","","10","","24.1","","99.34","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-03 01:00","2021","10","03","01:00","18.4","","12.8","","70","","","","20","","9","","24.1","","99.30","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-03 02:00","2021","10","03","02:00","18.6","","13.2","","70","","","","20","","10","","24.1","","99.24","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-03 03:00","2021","10","03","03:00","17.9","","14.5","","80","","","","17","","5","","24.1","","99.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-03 04:00","2021","10","03","04:00","17.8","","15.1","","84","","","","15","","6","","24.1","","99.16","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2021-10-03 05:00","2021","10","03","05:00","17.0","","16.5","","97","","","","17","","3","","4.8","","99.15","","","","","","Rain,Fog"
