"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 03:00","2022","06","02","03:00","11.7","","5.6","","66","","","","31","","14","","24.1","","98.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 04:00","2022","06","02","04:00","11.4","","5.8","","68","","","","31","","13","","24.1","","98.90","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 05:00","2022","06","02","05:00","9.9","","6.3","","78","","","","26","","8","","24.1","","98.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 06:00","2022","06","02","06:00","11.9","","6.5","","69","","","","27","","10","","24.1","","98.94","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 07:00","2022","06","02","07:00","13.8","","6.0","","59","","","","31","","17","","24.1","","98.94","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 08:00","2022","06","02","08:00","15.8","","8.0","","59","","","","31","","9","","24.1","","98.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 09:00","2022","06","02","09:00","17.2","","8.5","","56","","","","27","","4","","24.1","","98.87","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 10:00","2022","06","02","10:00","18.7","","9.4","","54","","","","4","","4","","24.1","","98.85","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 11:00","2022","06","02","11:00","20.7","","9.9","","49","","","","34","","3","","24.1","","98.81","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 12:00","2022","06","02","12:00","21.5","","8.2","","42","","","","25","","15","","24.1","","98.78","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 13:00","2022","06","02","13:00","21.2","","5.6","","36","","","","28","","20","","24.1","","98.77","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 14:00","2022","06","02","14:00","19.8","","-0.2","","26","","","","31","","24","","24.1","","98.81","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 15:00","2022","06","02","15:00","18.7","","5.0","","40","","","","29","","23","","24.1","","98.82","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 16:00","2022","06","02","16:00","17.8","","5.7","","45","","","","31","","14","","24.1","","98.81","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 17:00","2022","06","02","17:00","18.5","","3.4","","36","","","","33","","16","","24.1","","98.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 18:00","2022","06","02","18:00","18.3","","3.5","","37","","","","30","","19","","24.1","","98.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 19:00","2022","06","02","19:00","17.8","","6.0","","45","","","","27","","13","","24.1","","98.78","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 20:00","2022","06","02","20:00","17.5","","5.2","","44","","","","30","","16","","24.1","","98.79","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 21:00","2022","06","02","21:00","14.9","","5.2","","52","","","","28","","14","","24.1","","98.82","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 22:00","2022","06","02","22:00","15.4","","4.2","","47","","","","30","","19","","24.1","","98.86","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-02 23:00","2022","06","02","23:00","13.7","","5.2","","56","","","","31","","14","","24.1","","98.88","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 00:00","2022","06","03","00:00","12.4","","6.5","","67","","","","32","","15","","24.1","","98.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 01:00","2022","06","03","01:00","11.5","","7.2","","75","","","","32","","10","","24.1","","98.88","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 02:00","2022","06","03","02:00","10.2","","7.8","","85","","","","24","","8","","24.1","","98.88","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 03:00","2022","06","03","03:00","8.5","","8.2","","97","","","","26","","11","","24.1","","98.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 04:00","2022","06","03","04:00","8.5","","8.0","","97","","","","26","","10","","24.1","","98.91","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 05:00","2022","06","03","05:00","9.1","","7.8","","91","","","","27","","10","","24.1","","98.96","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 06:00","2022","06","03","06:00","12.0","","8.1","","77","","","","27","","12","","24.1","","98.99","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 07:00","2022","06","03","07:00","15.3","","7.4","","59","","","","28","","13","","24.1","","99.02","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 08:00","2022","06","03","08:00","18.1","","6.1","","45","","","","30","","9","","24.1","","99.05","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 09:00","2022","06","03","09:00","20.6","","7.6","","43","","","","28","","6","","24.1","","99.06","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 10:00","2022","06","03","10:00","21.8","","4.1","","31","","","","30","","13","","24.1","","99.02","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 11:00","2022","06","03","11:00","22.6","","4.8","","31","","","","20","","8","","24.1","","99.00","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 12:00","2022","06","03","12:00","23.2","","5.5","","31","","","","31","","5","","24.1","","98.97","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 13:00","2022","06","03","13:00","24.6","","5.1","","28","","","","28","","16","","24.1","","98.95","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 14:00","2022","06","03","14:00","23.8","","5.8","","31","","","","26","","9","","24.1","","98.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 15:00","2022","06","03","15:00","20.9","","11.0","","53","","","","19","","20","","24.1","","98.91","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 16:00","2022","06","03","16:00","22.7","","9.6","","43","","","","17","","28","","24.1","","98.88","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 17:00","2022","06","03","17:00","20.7","","8.5","","45","","","","18","","23","","24.1","","98.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 18:00","2022","06","03","18:00","21.5","","7.7","","41","","","","23","","21","","24.1","","98.88","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 19:00","2022","06","03","19:00","21.1","","8.6","","44","","","","22","","16","","24.1","","98.89","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 20:00","2022","06","03","20:00","19.7","","9.0","","50","","","","22","","13","","24.1","","98.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 21:00","2022","06","03","21:00","19.1","","9.4","","53","","","","23","","17","","24.1","","98.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 22:00","2022","06","03","22:00","17.8","","9.4","","58","","","","28","","25","","24.1","","98.96","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-03 23:00","2022","06","03","23:00","15.5","","5.0","","49","","","","32","","32","","24.1","","99.08","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 00:00","2022","06","04","00:00","14.1","","4.1","","51","","","","32","","28","","24.1","","99.13","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 01:00","2022","06","04","01:00","12.6","","3.0","","52","","","","32","","26","","24.1","","99.15","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 02:00","2022","06","04","02:00","11.1","","1.7","","52","","","","31","","32","","24.1","","99.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 03:00","2022","06","04","03:00","9.8","","1.9","","58","","","","31","","23","","24.1","","99.23","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 04:00","2022","06","04","04:00","9.3","","0.6","","54","","","","30","","22","","24.1","","99.26","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 05:00","2022","06","04","05:00","7.6","","0.7","","62","","","","27","","11","","24.1","","99.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 06:00","2022","06","04","06:00","9.3","","1.4","","58","","","","28","","19","","24.1","","99.42","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 07:00","2022","06","04","07:00","10.9","","2.4","","55","","","","27","","11","","24.1","","99.45","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 08:00","2022","06","04","08:00","13.1","","2.9","","50","","","","30","","19","","24.1","","99.45","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 09:00","2022","06","04","09:00","15.6","","2.0","","40","","","","31","","18","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 10:00","2022","06","04","10:00","17.1","","1.8","","35","","","","30","","24","","24.1","","99.47","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 11:00","2022","06","04","11:00","18.6","","1.4","","31","","","","31","","22","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 12:00","2022","06","04","12:00","19.1","","0.8","","29","","","","30","","27","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 13:00","2022","06","04","13:00","19.6","","0.4","","27","","","","33","","24","","24.1","","99.45","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 14:00","2022","06","04","14:00","20.0","","0.6","","27","","","","29","","18","","24.1","","99.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 15:00","2022","06","04","15:00","20.8","","1.0","","26","","","","30","","26","","24.1","","99.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 16:00","2022","06","04","16:00","20.7","","1.1","","27","","","","31","","28","","24.1","","99.36","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 17:00","2022","06","04","17:00","20.1","","-0.5","","25","","","","30","","27","","24.1","","99.37","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 18:00","2022","06","04","18:00","19.5","","-1.6","","24","","","","32","","25","","24.1","","99.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 19:00","2022","06","04","19:00","18.7","","-0.8","","26","","","","31","","23","","24.1","","99.40","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 20:00","2022","06","04","20:00","17.2","","-1.9","","27","","","","32","","17","","24.1","","99.39","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 21:00","2022","06","04","21:00","15.6","","-1.5","","31","","","","28","","8","","24.1","","99.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 22:00","2022","06","04","22:00","15.3","","-0.8","","33","","","","25","","8","","24.1","","99.42","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-04 23:00","2022","06","04","23:00","14.4","","0.0","","37","","","","22","","8","","24.1","","99.41","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 00:00","2022","06","05","00:00","14.4","","-1.0","","34","","","","24","","4","","24.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 01:00","2022","06","05","01:00","11.1","","2.4","","55","","","","25","","7","","24.1","","99.38","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 02:00","2022","06","05","02:00","11.8","","1.5","","49","","","","25","","8","","24.1","","99.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 03:00","2022","06","05","03:00","12.0","","1.3","","48","","","","31","","3","","24.1","","99.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 04:00","2022","06","05","04:00","11.8","","1.8","","50","","","","25","","4","","24.1","","99.40","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 05:00","2022","06","05","05:00","12.4","","3.1","","53","","","","25","","4","","24.1","","99.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 06:00","2022","06","05","06:00","13.1","","4.7","","56","","","","22","","4","","24.1","","99.42","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 07:00","2022","06","05","07:00","15.0","","4.9","","51","","","","16","","7","","24.1","","99.44","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 08:00","2022","06","05","08:00","18.0","","3.3","","37","","","","22","","12","","24.1","","99.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 09:00","2022","06","05","09:00","20.4","","4.2","","34","","","","25","","10","","24.1","","99.44","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 10:00","2022","06","05","10:00","21.8","","5.6","","34","","","","26","","10","","24.1","","99.42","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 11:00","2022","06","05","11:00","23.0","","4.9","","30","","","","21","","14","","24.1","","99.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 12:00","2022","06","05","12:00","24.8","","5.5","","28","","","","24","","22","","24.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 13:00","2022","06","05","13:00","23.7","","5.3","","30","","","","24","","19","","24.1","","99.35","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 14:00","2022","06","05","14:00","24.2","","6.5","","32","","","","25","","23","","24.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 15:00","2022","06","05","15:00","23.3","","3.0","","26","","","","21","","17","","24.1","","99.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 16:00","2022","06","05","16:00","22.7","","-0.9","","21","","","","23","","25","","24.1","","99.34","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 17:00","2022","06","05","17:00","21.1","","0.6","","25","","","","25","","21","","24.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 18:00","2022","06","05","18:00","20.4","","-0.6","","24","","","","24","","19","","24.1","","99.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 19:00","2022","06","05","19:00","19.2","","-0.4","","26","","","","27","","22","","24.1","","99.39","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 20:00","2022","06","05","20:00","18.6","","1.1","","31","","","","28","","13","","24.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 21:00","2022","06","05","21:00","19.0","","1.2","","30","","","","35","","16","","24.1","","99.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 22:00","2022","06","05","22:00","17.6","","3.0","","37","","","","25","","9","","24.1","","99.40","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-05 23:00","2022","06","05","23:00","16.5","","6.1","","50","","","","23","","12","","24.1","","99.43","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 00:00","2022","06","06","00:00","14.7","","9.3","","70","","","","25","","10","","24.1","","99.42","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 01:00","2022","06","06","01:00","14.0","","12.3","","90","","","","24","","7","","16.1","","99.43","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 02:00","2022","06","06","02:00","14.0","","13.3","","95","","","","31","","4","","16.1","","99.38","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 03:00","2022","06","06","03:00","14.3","","11.6","","83","","","","32","","3","","19.3","","99.35","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 04:00","2022","06","06","04:00","14.3","","13.1","","92","","","","3","","15","","24.1","","99.31","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 05:00","2022","06","06","05:00","14.8","","11.8","","82","","","","7","","10","","24.1","","99.32","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 06:00","2022","06","06","06:00","14.6","","12.4","","87","","","","3","","12","","24.1","","99.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 07:00","2022","06","06","07:00","15.4","","10.5","","72","","","","7","","15","","24.1","","99.33","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 08:00","2022","06","06","08:00","15.6","","9.5","","67","","","","8","","13","","24.1","","99.28","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 09:00","2022","06","06","09:00","17.2","","9.2","","59","","","","10","","12","","24.1","","99.27","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 10:00","2022","06","06","10:00","19.0","","8.3","","50","","","","11","","19","","24.1","","99.22","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 11:00","2022","06","06","11:00","19.7","","9.2","","50","","","","11","","18","","24.1","","99.17","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 12:00","2022","06","06","12:00","20.5","","9.9","","50","","","","8","","18","","24.1","","99.12","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 13:00","2022","06","06","13:00","20.1","","10.5","","53","","","","9","","12","","24.1","","99.08","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 14:00","2022","06","06","14:00","19.6","","11.7","","60","","","","8","","17","","24.1","","99.02","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 15:00","2022","06","06","15:00","19.2","","11.8","","62","","","","9","","11","","24.1","","98.99","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 16:00","2022","06","06","16:00","18.6","","13.1","","70","","","","12","","7","","19.3","","99.01","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 17:00","2022","06","06","17:00","16.2","","15.8","","98","","","","6","","15","","12.9","","98.89","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 18:00","2022","06","06","18:00","16.0","","16.0","","100","","","","4","","13","","12.9","","98.86","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 19:00","2022","06","06","19:00","15.7","","15.7","","100","","","","9","","11","","9.7","","98.94","","","","","","Rain Showers,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 20:00","2022","06","06","20:00","15.6","","15.6","","100","","","","13","","8","","16.1","","98.92","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 21:00","2022","06","06","21:00","15.9","","15.9","","100","","","","17","","7","","24.1","","98.92","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 22:00","2022","06","06","22:00","16.3","","16.3","","100","","","","12","","7","","19.3","","98.91","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-06 23:00","2022","06","06","23:00","15.6","","15.6","","100","","","","14","","11","","19.3","","98.87","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 00:00","2022","06","07","00:00","15.0","","15.0","","100","","","","14","","11","","9.7","","98.82","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 01:00","2022","06","07","01:00","15.4","","15.4","","100","","","","14","","9","","2.4","","98.77","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 02:00","2022","06","07","02:00","15.8","","15.8","","100","","","","17","","8","","1.2","","98.74","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 03:00","2022","06","07","03:00","16.1","","16.1","","100","","","","14","","10","","4.8","","98.70","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 04:00","2022","06","07","04:00","16.6","","16.6","","100","","","","17","","12","","6.4","","98.68","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 05:00","2022","06","07","05:00","16.4","","16.4","","100","","","","15","","11","","1.6","","98.66","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 06:00","2022","06","07","06:00","16.8","","16.8","","100","","","","14","","12","","4.0","","98.62","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 07:00","2022","06","07","07:00","16.9","","16.9","","100","","","","14","","13","","4.0","","98.55","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 08:00","2022","06","07","08:00","16.9","","16.9","","100","","","","16","","13","","3.2","","98.48","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 09:00","2022","06","07","09:00","17.4","","17.4","","100","","","","18","","18","","4.0","","98.42","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-06-07 10:00","2022","06","07","10:00","18.2","","18.2","","100","","","","18","","9","","6.4","","98.45","","","","","","Rain,Fog"
