"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 00:00","2020","08","01","00:00","20.7","","17.0","","79","","","","35","","12","","24.1","","99.37","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 01:00","2020","08","01","01:00","20.3","","17.1","","81","","","","33","","12","","24.1","","99.33","","26","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 02:00","2020","08","01","02:00","19.8","","17.1","","84","","","","34","","9","","24.1","","99.31","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 03:00","2020","08","01","03:00","19.6","","17.3","","86","","","","36","","11","","24.1","","99.30","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 04:00","2020","08","01","04:00","19.1","","17.2","","88","","","","36","","12","","24.1","","99.30","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 05:00","2020","08","01","05:00","18.9","","17.0","","89","","","","36","","9","","24.1","","99.32","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 06:00","2020","08","01","06:00","19.4","","17.3","","87","","","","36","","10","","24.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 07:00","2020","08","01","07:00","21.1","","17.6","","80","","","","36","","6","","24.1","","99.38","","27","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 08:00","2020","08","01","08:00","23.1","","17.2","","69","","","","2","","4","","24.1","","99.39","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 09:00","2020","08","01","09:00","25.5","","17.1","","59","","","","16","","10","","24.1","","99.41","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 10:00","2020","08","01","10:00","26.2","","17.5","","58","","","","14","","14","","24.1","","99.43","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 11:00","2020","08","01","11:00","27.3","","15.1","","47","","","","14","","13","","24.1","","99.39","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 12:00","2020","08","01","12:00","28.6","","14.8","","42","","","","15","","14","","24.1","","99.36","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 13:00","2020","08","01","13:00","29.2","","15.1","","42","","","","11","","14","","24.1","","99.31","","33","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 14:00","2020","08","01","14:00","28.7","","15.3","","44","","","","11","","16","","24.1","","99.25","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 15:00","2020","08","01","15:00","29.0","","14.7","","41","","","","11","","22","","24.1","","99.20","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 16:00","2020","08","01","16:00","27.6","","15.6","","47","","","","11","","22","","24.1","","99.13","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 17:00","2020","08","01","17:00","27.0","","15.7","","49","","","","10","","16","","24.1","","99.11","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 18:00","2020","08","01","18:00","26.8","","15.1","","48","","","","9","","12","","24.1","","99.09","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 19:00","2020","08","01","19:00","25.9","","16.4","","55","","","","10","","16","","24.1","","99.10","","31","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 20:00","2020","08","01","20:00","24.6","","20.2","","76","","","","13","","13","","24.1","","99.12","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-08-01 21:00","2020","08","01","21:00","24.1","","19.2","","74","","","","16","","7","","24.1","","99.16","","31","","","","NA"
