"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 00:00","2022","01","01","00:00","3.9","","3.9","","100","","","","5","","4","","4.8","","98.66","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 01:00","2022","01","01","01:00","4.2","","4.2","","100","","","","4","","11","","4.8","","98.57","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 02:00","2022","01","01","02:00","4.2","","4.2","","100","","","","6","","10","","4.8","","98.47","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 03:00","2022","01","01","03:00","4.1","","4.1","","100","","","","1","","10","","4.8","","98.50","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 04:00","2022","01","01","04:00","4.5","","4.5","","100","","","","10","","12","","4.8","","98.45","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 05:00","2022","01","01","05:00","4.3","","4.3","","100","","","","1","","5","","2.8","","98.46","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 06:00","2022","01","01","06:00","4.3","","4.3","","100","","","","3","","9","","0.4","","98.39","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 07:00","2022","01","01","07:00","3.3","","3.3","","100","","","","33","","19","","0.6","","98.49","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 08:00","2022","01","01","08:00","2.7","","2.7","","100","","","","35","","18","","2.4","","98.59","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 09:00","2022","01","01","09:00","2.9","","2.9","","100","","","","35","","20","","16.1","","98.60","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 10:00","2022","01","01","10:00","3.2","","3.2","","100","","","","35","","27","","8.1","","98.71","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 11:00","2022","01","01","11:00","3.1","","3.1","","100","","","","35","","30","","6.4","","98.74","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 12:00","2022","01","01","12:00","2.7","","2.4","","98","","","","34","","22","","8.1","","98.70","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 13:00","2022","01","01","13:00","2.7","","1.3","","90","","","","34","","18","","16.1","","98.66","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 14:00","2022","01","01","14:00","2.5","","0.1","","84","","","","34","","26","","16.1","","98.69","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 15:00","2022","01","01","15:00","1.9","","-1.1","","80","","","","35","","31","","16.1","","98.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 16:00","2022","01","01","16:00","1.6","","-1.6","","79","","","","35","","27","","24.1","","98.71","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 17:00","2022","01","01","17:00","1.1","","-2.3","","78","","","","36","","23","","24.1","","98.78","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 18:00","2022","01","01","18:00","0.9","","-2.0","","81","","","","1","","19","","24.1","","98.78","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 19:00","2022","01","01","19:00","0.4","","-2.3","","82","","","","36","","26","","24.1","","98.84","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 20:00","2022","01","01","20:00","-0.6","","-2.6","","86","","","","36","","27","","6.4","","98.84","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 21:00","2022","01","01","21:00","-1.1","","-2.0","","94","","","","35","","24","","1.6","","98.79","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 22:00","2022","01","01","22:00","-1.5","","-2.1","","96","","","","35","","24","","3.2","","98.80","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-01 23:00","2022","01","01","23:00","-2.5","","-3.6","","92","","","","36","","27","","4.0","","98.82","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-02 00:00","2022","01","02","00:00","-2.8","","-4.4","","89","","","","36","","19","","4.8","","98.85","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-02 01:00","2022","01","02","01:00","-3.1","","-4.8","","88","","","","1","","20","","6.4","","98.80","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-02 02:00","2022","01","02","02:00","-3.1","","-6.3","","79","","","","2","","21","","24.1","","98.77","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-02 03:00","2022","01","02","03:00","-3.3","","-6.7","","78","","","","1","","21","","24.1","","98.78","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-02 04:00","2022","01","02","04:00","-4.1","","-7.1","","79","","","","36","","24","","24.1","","98.78","","","","-11","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-01-02 05:00","2022","01","02","05:00","-4.7","","-8.1","","77","","","","35","","31","","24.1","","98.81","","","","-13","","NA"
