"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 00:00","2021","05","01","00:00","4.1","","-2.5","","62","","","","31","","31","","24.1","","99.42","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 01:00","2021","05","01","01:00","3.5","","-2.7","","64","","","","31","","23","","24.1","","99.49","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 02:00","2021","05","01","02:00","3.1","","-2.5","","67","","","","32","","26","","24.1","","99.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 03:00","2021","05","01","03:00","2.3","","-2.7","","69","","","","32","","23","","24.1","","99.66","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 04:00","2021","05","01","04:00","1.8","","-3.1","","70","","","","32","","26","","24.1","","99.71","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 05:00","2021","05","01","05:00","1.3","","-3.6","","70","","","","33","","23","","24.1","","99.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 06:00","2021","05","01","06:00","1.6","","-3.7","","68","","","","32","","19","","24.1","","99.75","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 07:00","2021","05","01","07:00","2.9","","-4.0","","61","","","","32","","13","","24.1","","99.79","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 08:00","2021","05","01","08:00","4.5","","-4.5","","52","","","","32","","11","","24.1","","99.78","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 09:00","2021","05","01","09:00","5.7","","-4.9","","47","","","","27","","5","","24.1","","99.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 10:00","2021","05","01","10:00","7.2","","-4.6","","43","","","","36","","2","","24.1","","99.68","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 11:00","2021","05","01","11:00","8.7","","-0.8","","51","","","","17","","10","","24.1","","99.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 12:00","2021","05","01","12:00","9.5","","-2.6","","43","","","","17","","23","","24.1","","99.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 13:00","2021","05","01","13:00","10.0","","-5.7","","33","","","","14","","27","","24.1","","99.24","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 14:00","2021","05","01","14:00","11.7","","-2.0","","38","","","","16","","23","","24.1","","99.07","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 15:00","2021","05","01","15:00","12.7","","2.1","","48","","","","15","","22","","24.1","","98.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 16:00","2021","05","01","16:00","13.2","","-0.3","","39","","","","20","","16","","24.1","","98.84","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2021-05-01 17:00","2021","05","01","17:00","12.2","","-5.0","","30","","","","22","","30","","24.1","","98.70","","","","","","Rain Showers"
