"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 10:00","2023","01","02","10:00","4.0","","1.4","","83","","","","31","","12","","19.3","","99.86","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 11:00","2023","01","02","11:00","4.2","","0.6","","77","","","","27","","8","","19.3","","99.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 12:00","2023","01","02","12:00","4.3","","0.6","","77","","","","30","","9","","19.3","","99.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 13:00","2023","01","02","13:00","4.7","","0.2","","72","","","","24","","7","","19.3","","99.87","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 14:00","2023","01","02","14:00","4.7","","0.3","","74","","","","33","","7","","24.1","","99.81","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 15:00","2023","01","02","15:00","4.8","","0.1","","72","","","","35","","3","","24.1","","99.82","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 16:00","2023","01","02","16:00","4.7","","0.6","","75","","","","1","","5","","24.1","","99.87","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 17:00","2023","01","02","17:00","4.1","","0.4","","77","","","","3","","7","","24.1","","99.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 18:00","2023","01","02","18:00","3.7","","1.4","","85","","","","15","","7","","24.1","","99.94","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 19:00","2023","01","02","19:00","3.5","","1.5","","87","","","","17","","4","","24.1","","99.99","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 20:00","2023","01","02","20:00","2.8","","1.3","","90","","","","11","","5","","24.1","","99.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 21:00","2023","01","02","21:00","2.3","","1.9","","97","","","","14","","7","","24.1","","99.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 22:00","2023","01","02","22:00","2.2","","2.0","","99","","","","15","","5","","24.1","","99.91","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-02 23:00","2023","01","02","23:00","2.3","","2.2","","99","","","","11","","5","","24.1","","99.87","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 00:00","2023","01","03","00:00","2.1","","2.1","","100","","","","9","","8","","24.1","","99.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 01:00","2023","01","03","01:00","2.2","","1.6","","96","","","","9","","4","","16.1","","99.71","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 02:00","2023","01","03","02:00","1.7","","1.7","","100","","","","7","","5","","16.1","","99.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 03:00","2023","01","03","03:00","1.5","","1.2","","98","","","","5","","7","","12.9","","99.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 04:00","2023","01","03","04:00","1.3","","1.3","","100","","","","36","","2","","8.1","","99.58","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 05:00","2023","01","03","05:00","1.7","","1.7","","100","","","","4","","10","","6.4","","99.49","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 06:00","2023","01","03","06:00","1.7","","1.7","","100","","","","36","","7","","6.4","","99.41","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 07:00","2023","01","03","07:00","2.4","","2.4","","100","","","","3","","9","","6.4","","99.34","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 08:00","2023","01","03","08:00","3.1","","3.1","","100","","","","6","","12","","4.8","","99.27","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 09:00","2023","01","03","09:00","3.5","","3.5","","100","","","","9","","13","","4.8","","99.20","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 10:00","2023","01","03","10:00","3.6","","3.1","","97","","","","7","","17","","6.4","","99.18","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 11:00","2023","01","03","11:00","3.9","","2.7","","92","","","","8","","16","","9.7","","99.13","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 12:00","2023","01","03","12:00","3.9","","2.3","","89","","","","9","","17","","6.4","","99.01","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 13:00","2023","01","03","13:00","3.6","","3.3","","98","","","","7","","15","","6.4","","98.94","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 14:00","2023","01","03","14:00","3.4","","3.4","","100","","","","7","","15","","4.8","","98.79","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 15:00","2023","01","03","15:00","3.3","","3.3","","100","","","","9","","12","","6.4","","98.71","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 16:00","2023","01","03","16:00","3.3","","3.0","","98","","","","7","","10","","6.4","","98.73","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 17:00","2023","01","03","17:00","3.0","","3.0","","100","","","","7","","12","","4.0","","98.69","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 18:00","2023","01","03","18:00","3.2","","3.2","","100","","","","5","","10","","4.8","","98.72","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 19:00","2023","01","03","19:00","3.2","","3.2","","100","","","","2","","14","","6.4","","98.66","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 20:00","2023","01","03","20:00","2.8","","2.8","","100","","","","4","","9","","6.4","","98.77","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 21:00","2023","01","03","21:00","2.6","","2.6","","100","","","","4","","9","","4.8","","98.76","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 22:00","2023","01","03","22:00","2.6","","2.6","","100","","","","7","","7","","8.1","","98.76","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-03 23:00","2023","01","03","23:00","2.6","","2.6","","100","","","","7","","8","","6.4","","98.76","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 00:00","2023","01","04","00:00","2.6","","2.6","","100","","","","6","","9","","4.8","","98.75","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 01:00","2023","01","04","01:00","2.6","","2.6","","100","","","","4","","6","","4.8","","98.76","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 02:00","2023","01","04","02:00","2.4","","2.4","","100","","","","10","","12","","6.4","","98.81","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 03:00","2023","01","04","03:00","2.2","","2.2","","100","","","","11","","6","","4.8","","98.88","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 04:00","2023","01","04","04:00","2.1","","2.1","","100","","","","9","","10","","4.8","","98.86","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 05:00","2023","01","04","05:00","2.1","","2.1","","100","","","","9","","8","","6.4","","98.89","","","","","","Rain,Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 06:00","2023","01","04","06:00","2.1","","2.1","","100","","","","8","","9","","4.8","","98.92","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 07:00","2023","01","04","07:00","2.2","","2.2","","100","","","","10","","11","","4.0","","98.92","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 08:00","2023","01","04","08:00","2.3","","2.3","","100","","","","6","","11","","3.2","","98.93","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 09:00","2023","01","04","09:00","2.4","","2.4","","100","","","","9","","13","","1.6","","99.00","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 10:00","2023","01","04","10:00","2.3","","2.3","","100","","","","8","","10","","2.4","","99.02","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 11:00","2023","01","04","11:00","2.5","","2.5","","100","","","","9","","18","","4.8","","98.86","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 12:00","2023","01","04","12:00","2.6","","2.6","","100","","","","9","","12","","6.4","","98.94","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 13:00","2023","01","04","13:00","2.8","","2.8","","100","","","","8","","16","","4.0","","98.85","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 14:00","2023","01","04","14:00","2.5","","2.5","","100","","","","7","","13","","3.2","","98.76","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 15:00","2023","01","04","15:00","2.8","","2.8","","100","","","","10","","17","","6.4","","98.70","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 16:00","2023","01","04","16:00","2.7","","2.7","","100","","","","9","","19","","6.4","","98.61","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 17:00","2023","01","04","17:00","2.7","","2.7","","100","","","","7","","14","","8.1","","98.55","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 18:00","2023","01","04","18:00","2.8","","2.8","","100","","","","5","","13","","6.4","","98.57","","","","","","Heavy Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 19:00","2023","01","04","19:00","2.9","","2.9","","100","","","","14","","7","","6.4","","98.64","","","","","","Moderate Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 20:00","2023","01","04","20:00","3.1","","3.1","","100","","","","2","","11","","16.1","","98.54","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 21:00","2023","01","04","21:00","3.6","","3.6","","100","","","","22","","3","","19.3","","98.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 22:00","2023","01","04","22:00","3.1","","3.1","","100","","","","36","","5","","9.7","","98.69","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-04 23:00","2023","01","04","23:00","3.0","","3.0","","100","","","","23","","4","","9.7","","98.79","","","","","","Drizzle"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 00:00","2023","01","05","00:00","2.7","","2.7","","100","","","","14","","9","","3.2","","98.86","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 01:00","2023","01","05","01:00","2.6","","2.6","","100","","","","12","","5","","2.4","","98.84","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 02:00","2023","01","05","02:00","2.6","","2.6","","100","","","","15","","6","","0.8","","98.94","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 03:00","2023","01","05","03:00","2.7","","2.7","","100","","","","12","","4","","0.6","","98.98","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 04:00","2023","01","05","04:00","2.8","","2.8","","100","","","","15","","7","","0.4","","98.99","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 05:00","2023","01","05","05:00","3.0","","3.0","","100","","","","16","","9","","0.2","","99.00","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 06:00","2023","01","05","06:00","3.1","","3.1","","100","","","","16","","12","","0.4","","99.02","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 07:00","2023","01","05","07:00","3.0","","3.0","","100","","","","21","","21","","4.8","","99.03","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 08:00","2023","01","05","08:00","2.9","","2.9","","100","","","","21","","18","","6.4","","99.03","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 09:00","2023","01","05","09:00","2.9","","2.9","","100","","","","23","","21","","6.4","","99.09","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 10:00","2023","01","05","10:00","2.8","","2.8","","100","","","","21","","20","","9.7","","99.17","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 11:00","2023","01","05","11:00","3.2","","3.1","","99","","","","22","","16","","24.1","","99.23","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 12:00","2023","01","05","12:00","4.0","","1.1","","81","","","","23","","15","","24.1","","99.17","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 13:00","2023","01","05","13:00","4.0","","0.3","","77","","","","22","","16","","24.1","","99.12","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 14:00","2023","01","05","14:00","3.8","","0.1","","77","","","","22","","20","","24.1","","99.13","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 15:00","2023","01","05","15:00","3.3","","1.1","","85","","","","21","","20","","16.1","","99.15","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 16:00","2023","01","05","16:00","3.5","","1.3","","86","","","","21","","12","","19.3","","99.18","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 17:00","2023","01","05","17:00","3.6","","1.3","","85","","","","22","","15","","19.3","","99.20","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 18:00","2023","01","05","18:00","3.5","","1.1","","85","","","","22","","8","","24.1","","99.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 19:00","2023","01","05","19:00","3.5","","1.1","","84","","","","21","","7","","24.1","","99.23","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 20:00","2023","01","05","20:00","3.5","","1.2","","85","","","","17","","8","","24.1","","99.24","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 21:00","2023","01","05","21:00","3.4","","1.7","","88","","","","18","","8","","19.3","","99.24","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 22:00","2023","01","05","22:00","3.3","","2.0","","91","","","","21","","13","","16.1","","99.24","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-05 23:00","2023","01","05","23:00","2.9","","2.3","","96","","","","18","","8","","19.3","","99.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 00:00","2023","01","06","00:00","2.6","","2.4","","99","","","","18","","10","","24.1","","99.20","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 01:00","2023","01","06","01:00","2.3","","2.3","","100","","","","19","","9","","16.1","","99.14","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 02:00","2023","01","06","02:00","2.2","","2.2","","100","","","","20","","7","","16.1","","99.16","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 03:00","2023","01","06","03:00","2.0","","2.0","","100","","","","22","","10","","16.1","","99.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 04:00","2023","01","06","04:00","2.0","","1.8","","99","","","","22","","8","","16.1","","99.20","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 05:00","2023","01","06","05:00","2.1","","2.1","","100","","","","21","","12","","9.7","","99.20","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 06:00","2023","01","06","06:00","2.3","","2.3","","100","","","","22","","12","","9.7","","99.25","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 07:00","2023","01","06","07:00","2.2","","2.2","","100","","","","24","","14","","16.1","","99.31","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 08:00","2023","01","06","08:00","2.2","","2.2","","100","","","","25","","13","","16.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 09:00","2023","01","06","09:00","2.5","","1.3","","92","","","","26","","11","","16.1","","99.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 10:00","2023","01","06","10:00","2.7","","1.2","","90","","","","27","","15","","19.3","","99.47","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 11:00","2023","01","06","11:00","2.9","","1.2","","88","","","","26","","15","","24.1","","99.52","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 12:00","2023","01","06","12:00","3.2","","2.2","","93","","","","26","","17","","24.1","","99.51","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 13:00","2023","01","06","13:00","3.5","","1.4","","86","","","","28","","20","","24.1","","99.49","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 14:00","2023","01","06","14:00","3.9","","0.8","","80","","","","28","","18","","24.1","","99.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 15:00","2023","01","06","15:00","3.8","","-0.9","","71","","","","26","","30","","24.1","","99.54","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 16:00","2023","01","06","16:00","3.5","","-0.4","","76","","","","27","","21","","24.1","","99.62","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 17:00","2023","01","06","17:00","2.9","","-0.1","","81","","","","27","","20","","24.1","","99.67","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 18:00","2023","01","06","18:00","2.3","","-0.2","","84","","","","26","","16","","24.1","","99.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 19:00","2023","01","06","19:00","2.2","","-1.0","","79","","","","26","","18","","24.1","","99.85","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 20:00","2023","01","06","20:00","1.9","","-0.2","","86","","","","25","","12","","24.1","","99.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 21:00","2023","01","06","21:00","1.9","","0.0","","87","","","","23","","11","","24.1","","99.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 22:00","2023","01","06","22:00","1.9","","0.3","","89","","","","24","","12","","24.1","","99.88","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-06 23:00","2023","01","06","23:00","1.9","","0.9","","93","","","","25","","12","","24.1","","99.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-07 00:00","2023","01","07","00:00","1.8","","1.6","","99","","","","26","","10","","24.1","","99.89","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-07 01:00","2023","01","07","01:00","2.0","","1.5","","96","","","","28","","14","","24.1","","99.88","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-07 02:00","2023","01","07","02:00","2.0","","1.8","","99","","","","29","","13","","24.1","","99.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-07 03:00","2023","01","07","03:00","1.9","","1.7","","98","","","","30","","10","","24.1","","99.92","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-07 04:00","2023","01","07","04:00","1.9","","1.4","","96","","","","26","","12","","24.1","","99.93","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-07 05:00","2023","01","07","05:00","1.6","","1.1","","96","","","","29","","10","","24.1","","99.95","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-07 06:00","2023","01","07","06:00","1.9","","-0.7","","83","","","","30","","15","","24.1","","99.98","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-07 07:00","2023","01","07","07:00","1.8","","-0.4","","85","","","","29","","11","","24.1","","100.04","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2023-01-07 08:00","2023","01","07","08:00","1.7","","-0.6","","85","","","","30","","17","","24.1","","100.07","","","","","","NA"
