"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 00:00","2022","03","01","00:00","-4.0","","-9.5","","66","","","","12","","21","","24.1","","99.76","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 01:00","2022","03","01","01:00","-3.8","","-9.1","","67","","","","11","","21","","24.1","","99.64","","","","-10","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 02:00","2022","03","01","02:00","-3.3","","-8.4","","68","","","","11","","18","","24.1","","99.50","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 03:00","2022","03","01","03:00","-2.9","","-7.8","","69","","","","11","","14","","24.1","","99.36","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 04:00","2022","03","01","04:00","-2.7","","-7.2","","71","","","","12","","12","","24.1","","99.24","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 05:00","2022","03","01","05:00","-2.5","","-6.9","","72","","","","9","","5","","24.1","","99.18","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 06:00","2022","03","01","06:00","-2.3","","-6.2","","74","","","","8","","5","","24.1","","99.08","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 07:00","2022","03","01","07:00","-1.9","","-5.9","","74","","","","19","","3","","24.1","","99.07","","","","-3","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 08:00","2022","03","01","08:00","-1.5","","-5.7","","74","","","","22","","8","","24.1","","99.08","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 09:00","2022","03","01","09:00","-1.1","","-6.0","","69","","","","23","","10","","24.1","","99.06","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 10:00","2022","03","01","10:00","-0.1","","-4.4","","73","","","","24","","14","","24.1","","98.99","","","","-4","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 11:00","2022","03","01","11:00","1.9","","-3.2","","69","","","","23","","12","","19.3","","98.93","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 12:00","2022","03","01","12:00","3.0","","-2.3","","68","","","","23","","12","","19.3","","98.88","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 13:00","2022","03","01","13:00","4.6","","-1.1","","66","","","","25","","13","","19.3","","98.79","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 14:00","2022","03","01","14:00","4.3","","-0.8","","69","","","","25","","16","","19.3","","98.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 15:00","2022","03","01","15:00","4.7","","-1.0","","66","","","","28","","22","","24.1","","98.78","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2022-03-01 16:00","2022","03","01","16:00","3.7","","-1.8","","67","","","","33","","18","","24.1","","98.89","","","","","","Cloudy"
