"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 00:00","2020","12","01","00:00","-0.4","","-1.9","","90","","","","34","","29","","4.8","","97.81","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 01:00","2020","12","01","01:00","-0.8","","-2.1","","91","","","","35","","41","","3.2","","97.77","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 02:00","2020","12","01","02:00","-1.1","","-2.5","","90","","","","34","","36","","4.0","","97.77","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 03:00","2020","12","01","03:00","-1.4","","-2.6","","91","","","","34","","29","","4.0","","97.78","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 04:00","2020","12","01","04:00","-1.7","","-3.0","","91","","","","34","","34","","4.0","","97.77","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 05:00","2020","12","01","05:00","-1.9","","-3.0","","92","","","","34","","31","","2.8","","97.75","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 06:00","2020","12","01","06:00","-1.9","","-3.3","","90","","","","35","","31","","4.8","","97.76","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 07:00","2020","12","01","07:00","-2.0","","-3.1","","92","","","","35","","26","","0.8","","97.76","","","","-9","","Moderate Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 08:00","2020","12","01","08:00","-2.1","","-3.2","","92","","","","35","","33","","0.8","","97.77","","","","-10","","Moderate Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 09:00","2020","12","01","09:00","-1.8","","-3.3","","90","","","","34","","26","","1.6","","97.79","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 10:00","2020","12","01","10:00","-1.7","","-3.1","","90","","","","34","","24","","1.6","","97.80","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 11:00","2020","12","01","11:00","-1.1","","-3.1","","87","","","","34","","19","","3.6","","97.78","","","","-6","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 12:00","2020","12","01","12:00","-0.8","","-3.0","","85","","","","35","","22","","8.1","","97.76","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 13:00","2020","12","01","13:00","-1.1","","-2.2","","92","","","","32","","22","","1.2","","97.75","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 14:00","2020","12","01","14:00","-0.7","","-2.5","","87","","","","33","","28","","3.2","","97.75","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 15:00","2020","12","01","15:00","-0.6","","-2.9","","84","","","","33","","27","","9.7","","97.79","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 16:00","2020","12","01","16:00","-0.5","","-2.4","","87","","","","32","","28","","4.0","","97.86","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 17:00","2020","12","01","17:00","-0.5","","-2.2","","88","","","","33","","26","","4.0","","97.94","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 18:00","2020","12","01","18:00","-0.1","","-2.9","","82","","","","33","","40","","12.9","","97.99","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 19:00","2020","12","01","19:00","-0.3","","-3.0","","82","","","","33","","35","","24.1","","98.08","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-12-01 20:00","2020","12","01","20:00","-0.8","","-3.5","","82","","","","32","","35","","24.1","","98.13","","","","-8","","Blowing Snow"
